Gene1,Gene2
NANOG,ZFHX3
NANOG,MORC4
NANOG,CNOT8
NANOG,TLE1
NANOG,EP400
NANOG,HSF2
NANOG,FRRS1
NANOG,AIP
NANOG,MCM4
NANOG,ATM
NANOG,ANXA5
NANOG,DDB1
NANOG,TET2
NANOG,NR2C1
NANOG,HDAC7
NANOG,EZH2
NANOG,TET1
NANOG,ATF7
NANOG,MITF
NANOG,SATB2
NANOG,POLR2B
NANOG,ERF
NANOG,ODC1
NANOG,P4HB
NANOG,TSHZ3
NANOG,CRY1
NANOG,RASGRP2
NANOG,PHF14
NANOG,FN1
NANOG,E2F6
NANOG,MED31
NANOG,HTT
NANOG,SUZ12
NANOG,KLF3
NANOG,NRIP1
NANOG,ARHGAP29
NANOG,EWSR1
NANOG,ZFAND3
NANOG,RANBP17
NANOG,ESRRA
NANOG,NOTCH2
NANOG,MAFK
NANOG,ZHX3
NANOG,PGA5
NANOG,RBPMS2
NANOG,CENPB
NANOG,ELF1
NANOG,FBLIM1
NANOG,NFIB
NANOG,NRG1
NANOG,PHF20
NANOG,TMED2
NANOG,HSPA5
NANOG,KRBA1
NANOG,MLXIPL
NANOG,YEATS2
NANOG,TULP3
NANOG,RFX7
NANOG,RRBP1
NANOG,RARG
NANOG,SIN3B
NANOG,GTF2H4
NANOG,BCL3
NANOG,HIF1A
NANOG,CNOT6L
NANOG,BASP1
NANOG,ELP2
NANOG,MYH9
NANOG,MEIS1
NANOG,HES1
NANOG,CSF1
NANOG,BRCA1
NANOG,TCF4
NANOG,UBP1
NANOG,ATP13A3
NANOG,ZBTB43
NANOG,SRRT
NANOG,PMS1
NANOG,SSR3
NANOG,BARD1
NANOG,MEF2A
NANOG,HIST1H1D
NANOG,KLF4
NANOG,EIF4A2
NANOG,SMAD2
NANOG,POU6F1
NANOG,STXBP2
NANOG,RAD51
NANOG,NRF1
NANOG,GPX3
NANOG,BIN1
NANOG,ITGA6
NANOG,COIL
NANOG,APBB1
NANOG,HIF3A
NANOG,HDGF
NANOG,ESRRB
NANOG,SMARCA2
NANOG,EED
NANOG,MKX
NANOG,EYA1
NANOG,UBE2C
NANOG,CDC42SE2
NANOG,HSPH1
NANOG,SIN3A
NANOG,ARID1A
NANOG,PARVB
NANOG,ASH2L
NANOG,LRP2
NANOG,BMP6
NANOG,HNRNPK
NANOG,NUP210
NANOG,GTF2A1L
NANOG,HIVEP2
NANOG,AU018091
NANOG,EDA2R
NANOG,TBL1X
NANOG,HDAC5
NANOG,DPPA4
NANOG,PDCD11
NANOG,COBL
NANOG,RBFOX2
NANOG,NID1
NANOG,MBD2
NANOG,CBX7
NANOG,SRSF3
NANOG,POLR1E
NANOG,VIM
NANOG,CALCOCO2
NANOG,POLR2E
NANOG,HSF2BP
NANOG,AMPD2
NANOG,KLF13
NANOG,CITED2
NANOG,ZEB2
NANOG,SMARCAD1
NANOG,CIC
NANOG,PIAS1
NANOG,PRDM1
NANOG,CAR2
NANOG,APOBEC3
NANOG,ASS1
NANOG,DAB2
NANOG,MYO6
NANOG,LY6G6E
NANOG,ANKS1
NANOG,SMARCB1
NANOG,MLXIP
NANOG,MAN1A2
NANOG,CTBP1
NANOG,TNS4
NANOG,TRRAP
NANOG,PDGFRA
NANOG,NCOA3
NANOG,ZEB1
NANOG,CTNNBL1
NANOG,PHLDB2
NANOG,LAMA1
NANOG,LOXL2
NANOG,GNAS
NANOG,ZMYM2
NANOG,DMRT1
NANOG,JDP2
NANOG,CCNB1
NANOG,MCM7
NANOG,TTF2
NANOG,CREB3L2
NANOG,MEF2D
NANOG,LAMA5
NANOG,ETS1
NANOG,ZBTB3
NANOG,SMURF1
NANOG,ZFP335
NANOG,PIAS2
NANOG,BMI1
NANOG,GABBR1
NANOG,RERE
NANOG,RNF157
NANOG,RYBP
NANOG,GDPD5
NANOG,ZBTB10
NANOG,PRDM5
NANOG,PODXL
NANOG,IGFBP2
NANOG,GLDC
NANOG,COTL1
NANOG,KLF8
NANOG,TEAD4
NANOG,CNOT3
NANOG,ZFP768
NANOG,MGST3
NANOG,SOS2
NANOG,ZFPM1
NANOG,FOSL2
NANOG,SRGN
NANOG,P4HA2
NANOG,GLIPR2
NANOG,EBF1
NANOG,GATA4
NANOG,EFEMP2
NANOG,PFKP
NANOG,VEZF1
NANOG,NCOR1
NANOG,BMPER
NANOG,RAI14
NANOG,KRT42
NANOG,POLR1C
NANOG,SRI
NANOG,SNAI1
NANOG,FIZ1
NANOG,RB1
NANOG,ELF3
NANOG,ELF2
NANOG,TOP2B
NANOG,PLOD2
NANOG,HOPX
NANOG,KEAP1
NANOG,OVOL1
NANOG,GRHL1
NANOG,FOXO1
NANOG,ALPL
NANOG,PMM1
NANOG,CRIP2
NANOG,AIRE
NANOG,TINAGL1
NANOG,TIMP2
NANOG,NR2F2
NANOG,SEC24D
NANOG,TOX3
NANOG,RUNX1
NANOG,ARL6IP5
NANOG,LHX2
NANOG,MAML3
NANOG,GBX2
NANOG,EPHA2
NANOG,TAF6
NANOG,CKAP4
NANOG,NOTCH1
NANOG,EPS8
NANOG,COL27A1
NANOG,GLIS2
NANOG,SLCO3A1
NANOG,APP
NANOG,KDELR3
NANOG,GRB10
NANOG,CUX1
NANOG,AGAP3
NANOG,MED15
NANOG,CHD4
NANOG,GAS6
NANOG,MEN1
NANOG,FOXO3
NANOG,ZFP236
NANOG,TPM4
NANOG,TFEB
NANOG,HNF1B
NANOG,EPAS1
NANOG,FGFR3
NANOG,ZDHHC15
NANOG,SATB1
NANOG,PATZ1
NANOG,KLF15
NANOG,HDAC11
NANOG,FHL2
NANOG,STAT5B
NANOG,GRIN1
NANOG,NFATC1
NANOG,TYRO3
NANOG,FGF10
NANOG,PDCD4
NANOG,ZFP592
NANOG,TGFB1
NANOG,EBF4
NANOG,HSPG2
NANOG,TFAP2C
NANOG,TNK2
NANOG,NPAS2
NANOG,FOXJ2
NANOG,PAX8
NANOG,MAPK11
NANOG,JAM2
NANOG,ADAM23
NANOG,LDLRAP1
NANOG,PCBD1
NANOG,EGR1
NANOG,BRD7
NANOG,ZFP276
NANOG,DNMT3A
NANOG,LRRK1
NANOG,ZBTB39
NANOG,CUX2
NANOG,COL4A2
NANOG,COL4A1
NANOG,RFX2
NANOG,SMAD3
NANOG,CREB5
NANOG,ZFP36L1
NANOG,CEMIP
NANOG,RCOR2
NANOG,ARNT2
NANOG,TWIST1
NANOG,HMGA2
NANOG,RCC2
NANOG,TFAP4
NANOG,HS3ST1
NANOG,CTNNBIP1
NANOG,TCF7
NANOG,ITPK1
NANOG,EPHA4
NANOG,HCFC1
NANOG,GLMP
NANOG,NFIA
NANOG,PKNOX2
NANOG,SMARCD1
NANOG,SPARC
NANOG,TCF20
NANOG,PTH1R
NANOG,NOTUM
NANOG,KANK3
NANOG,MYCN
NRF1,SMARCC1
NRF1,POLR2J
NRF1,ZFAND3
NRF1,ZBTB43
NRF1,PHF12
NRF1,POU2F1
NRF1,PREB
NRF1,FXR2
NRF1,POLR2B
NRF1,SMARCA5
NRF1,SMARCA4
NRF1,SRSF1
NRF1,ANXA5
NRF1,EED
NRF1,KRBA1
NRF1,AIP
NRF1,NCOR1
NRF1,TRIM13
NRF1,XRCC5
NRF1,ESRRA
NRF1,RBBP4
NRF1,CNOT8
NRF1,MGST3
NRF1,ODC1
NRF1,HSP90AA1
NRF1,MCM4
NRF1,NEDD4
NRF1,ATM
NRF1,RAD54B
NRF1,KHDRBS1
NRF1,RBFOX2
NRF1,DIDO1
NRF1,DNMT1
NRF1,HDLBP
NRF1,UBE2C
NRF1,NFXL1
NRF1,GTF2I
NRF1,TAF6
NRF1,HIST1H2BK
NRF1,SMARCB1
NRF1,E2F6
NRF1,HSF2BP
NRF1,GTF3C1
NRF1,BRCA1
NRF1,RBPJ
NRF1,SIN3B
NRF1,P4HA1
NRF1,MEF2A
NRF1,CTBP1
NRF1,HIF3A
NRF1,HMGXB3
NRF1,UHRF1
NRF1,SFPQ
NRF1,ADAM23
NRF1,MED15
NRF1,SND1
NRF1,TMF1
NRF1,RARG
NRF1,ING1
NRF1,ZHX3
NRF1,EZH2
NRF1,EZH1
NRF1,HDAC11
NRF1,CLCN5
NRF1,P4HB
NRF1,POLR2A
NRF1,RBM14
NRF1,NAA15
NRF1,AMOTL2
NRF1,ILF3
NRF1,PIAS1
NRF1,EWSR1
NRF1,LAMB1
NRF1,POLR3B
NRF1,TULP3
NRF1,CBX7
NRF1,TFRC
NRF1,PEG3
NRF1,GTF2A1L
NRF1,TAF5
NRF1,MARC2
NRF1,TADA3
NRF1,POLR2E
NRF1,ELP2
NRF1,FN1
NRF1,NR2C1
NRF1,RAD51
NRF1,MYD88
NRF1,CDC42SE2
NRF1,CCNB1
NRF1,SFI1
NRF1,MED31
NRF1,EP400
NRF1,ZFP148
NRF1,SMURF1
NRF1,CNOT6L
NRF1,POLR1C
NRF1,GRIN1
NRF1,PDK1
NRF1,RFX2
NRF1,CBX6
NRF1,FIZ1
NRF1,CALU
NRF1,OVOL1
NRF1,GLIPR2
NRF1,RRBP1
NRF1,BCAM
NRF1,KLF13
NRF1,RNF14
NRF1,CENPB
NRF1,XRCC6
NRF1,ULK1
NRF1,BNIP3
NRF1,GDPD5
NRF1,TSPAN9
NRF1,TIMELESS
NRF1,VEGFA
NRF1,SALL4
NRF1,HMGXB4
NRF1,HSPG2
NRF1,NID1
NRF1,ASNS
NRF1,MYO6
NRF1,GNAS
NRF1,SLC6A6
NRF1,CRAMP1L
NRF1,AATF
NRF1,SOCS2
NRF1,KPNA2
NRF1,CALD1
NRF1,MLLT1
NRF1,ORC2
NRF1,HIST1H1D
NRF1,PHF14
NRF1,CALCOCO1
NRF1,HDAC4
NRF1,LAMA1
NRF1,PATZ1
NRF1,FUS
NRF1,B2M
NRF1,ETV6
NRF1,PDCD11
NRF1,WWTR1
NRF1,YEATS2
NRF1,TNK2
NRF1,SIN3A
NRF1,SMAD7
NRF1,PMS1
NRF1,BIN1
NRF1,RB1
NRF1,ANKRD6
NRF1,ELAVL2
NRF1,CIC
NRF1,STXBP2
NRF1,RELA
NRF1,PCBP2
NRF1,FOXO3
NRF1,KNTC1
NRF1,TENM4
NRF1,PODXL
NRF1,RFX7
NRF1,BCAT1
NRF1,BMP6
NRF1,NR2F2
NRF1,ETV4
NRF1,SERTAD2
NRF1,PDIA6
NRF1,PDCD4
NRF1,E2F2
NRF1,ZFP236
NRF1,KLF4
NRF1,NFIB
NRF1,NFX1
NRF1,SMARCA2
NRF1,GLS
NRF1,TEAD3
NRF1,TFAP2C
NRF1,SRRT
NRF1,ANKS1
NRF1,TLE1
NRF1,HSPH1
NRF1,EPS8
NRF1,MLXIPL
NRF1,SPOCK1
NRF1,SOS2
NRF1,CRY1
NRF1,SMURF2
NRF1,KLF9
NRF1,AKT1
NRF1,SHROOM3
NRF1,HNRNPK
NRF1,MBD2
NRF1,CRIP2
NRF1,ASXL1
NRF1,ZFP335
NRF1,EIF4A2
NRF1,2410141K09RIK
NRF1,ELF2
NRF1,ATP6V0A1
NRF1,BTBD11
NRF1,ESPL1
NRF1,POU4F1
NRF1,TEAD1
NRF1,PMM1
NRF1,DMRT1
NRF1,INTS12
NRF1,CNOT3
NRF1,IFITM1
NRF1,MEN1
NRF1,LRP2
NRF1,NOTCH1
NRF1,TRRAP
NRF1,TWIST1
NRF1,FUBP3
NRF1,KLF6
NRF1,NOTUM
NRF1,COL27A1
NRF1,HSF2
NRF1,RUNX1
NRF1,GSR
NRF1,FRRS1
NRF1,FOXJ3
NRF1,EPAS1
NRF1,NUP210
NRF1,EGR1
NRF1,RCC2
NRF1,HTT
NRF1,RASGRP2
NRF1,TFAP4
NRF1,CTNNBL1
NRF1,NR5A2
NRF1,BARD1
NRF1,ZBTB38
NRF1,NFE2L1
NRF1,ZFP398
NRF1,ETV5
NRF1,ETS1
NRF1,MKRN1
NRF1,LHX2
NRF1,LAMC1
NRF1,DDB1
NRF1,STARD8
NRF1,CALCOCO2
NRF1,HES1
NRF1,SRSF3
NRF1,TAF6L
NRF1,POLR3F
NRF1,SMARCAD1
NRF1,COTL1
NRF1,HSPA5
NRF1,OPLAH
NRF1,ASH2L
NRF1,VIM
NRF1,POLR1B
NRF1,CHD7
NRF1,CUX2
NRF1,TINAGL1
NRF1,FDPS
NRF1,PHF20
NRF1,STAT4
NRF1,SMAD3
NRF1,SCMH1
NRF1,TCERG1
NRF1,TMED2
NRF1,REST
NRF1,HIP1
NRF1,FRMD4A
NRF1,CREB3L2
NRF1,BARX1
NRF1,L3MBTL2
NRF1,TPM4
NRF1,HMGA2
NRF1,MEF2C
NRF1,XAB2
NRF1,EPHA2
NRF1,MAML1
NRF1,APOBEC3
NRF1,KDELR3
NRF1,ZFP592
NRF1,ARID1A
NRF1,PARVB
NRF1,ZFPM1
NRF1,TCF4
NRF1,TCF7L2
NRF1,NANOG
NRF1,SEC24D
NRF1,CITED2
NRF1,TRPS1
NRF1,EYA1
NRF1,HDAC5
NRF1,ERF
NRF1,PROX1
NRF1,FOXP1
NRF1,PTPN14
NRF1,GLDC
NRF1,BRWD1
NRF1,TRIM24
NRF1,TTF2
NRF1,ZEB1
NRF1,KLF15
NRF1,SUZ12
NRF1,PRDM1
NRF1,JDP2
NRF1,GLI2
NRF1,IGFBP2
NRF1,COL4A2
NRF1,COL4A1
NRF1,KAT6B
NRF1,COIL
NRF1,PURA
NRF1,MEIS1
NRF1,GRHL1
NRF1,TFEB
NRF1,CTNNBIP1
NRF1,HDGF
NRF1,TCF7
NRF1,FOXO1
NRF1,DNMT3A
NRF1,TUBB2B
NRF1,TRP53BP1
NRF1,MEF2D
NRF1,PIAS2
NRF1,BTAF1
NRF1,RUVBL1
NRF1,DPPA2
NRF1,MYH9
NRF1,RARA
NRF1,PLOD1
NRF1,ZMYM2
NRF1,POLR1E
NRF1,CDKN1A
NRF1,MAN1A2
NRF1,PTH1R
NRF1,KDM5B
NRF1,MME
NRF1,GAS6
NRF1,PHC1
NRF1,APBB1
NRF1,UBTF
NRF1,LDLRAP1
NRF1,ATF1
NRF1,ZFP296
NRF1,AGAP3
NRF1,ZBTB3
NRF1,NRG1
NRF1,TCF12
NRF1,THRAP3
NRF1,ATF7
NRF1,RANBP17
NRF1,ADAM19
NRF1,TET2
NRF1,BMI1
NRF1,CMKLR1
NRF1,SSR3
NRF1,SGK1
NRF1,LY6G6E
NRF1,TPD52
NRF1,SRGN
NRF1,ZEB2
NRF1,JMJD1C
NRF1,NCOA3
NRF1,POU5F1
NRF1,ETV1
NRF1,ELF3
NRF1,MAPK8
NRF1,GNPDA1
NRF1,FOSL2
NRF1,EBF1
NRF1,HDAC7
NRF1,HMCES
NRF1,GRB10
NRF1,EP300
NRF1,PLOD2
NRF1,BMPER
NRF1,ZFP36L1
NRF1,PAX6
NRF1,MCM3
NRF1,PFKP
NRF1,ALPL
NRF1,MKX
NRF1,ASS1
NRF1,CEMIP
NRF1,HOPX
NRF1,NFATC1
NRF1,RYBP
NRF1,GATA6
NRF1,ZBTB39
NRF1,HIF1A
NRF1,RCOR2
NRF1,ZFP768
NRF1,CREB5
NRF1,TOP2B
NRF1,MCM7
NRF1,JAM2
NRF1,KANK3
NRF1,KAT2B
NRF1,LAMB2
NRF1,SNAI1
NRF1,GSTA4
NRF1,AIRE
NRF1,PITX1
NRF1,CAR2
NRF1,GTF2H4
NRF1,PAX8
NRF1,FBLIM1
NRF1,TBX18
NRF1,GATA4
NRF1,DTX1
NRF1,P4HA2
NRF1,LRPAP1
NRF1,ELK1
NRF1,KLF8
NRF1,SATB2
NRF1,TEAD4
NRF1,JARID2
NRF1,CST3
NRF1,ITPK1
NRF1,GLIS2
NRF1,TSG101
NRF1,MITF
NRF1,MYCN
NRF1,CNOT2
NRF1,PITX2
NRF1,FGFR3
NRF1,UBP1
NRF1,WDR45
NRF1,NOTCH2
NRF1,DDX58
NRF1,HS3ST1
NRF1,GBX2
NRF1,PHLDB2
NRF1,HSPB1
NRF1,ZMYND11
NRF1,TIMP2
NRF1,MAFK
NRF1,LRRK1
NRF1,ARL6IP5
NRF1,SMAD2
NRF1,LOXL2
NRF1,ELF1
NRF1,ZBTB7A
NRF1,SLC5A11
NRF1,ZFHX3
NRF1,STAT5B
NRF1,PRDM14
NRF1,TET1
NRF1,MSH6
NRF1,NFIA
NRF1,VILL
NRF1,RBL1
NRF1,TGFB1
NRF1,EFEMP2
NRF1,CUX1
NRF1,COBL
NRF1,PRDM5
NRF1,RBPMS2
NRF1,APP
NRF1,HCFC1
NRF1,EBF4
NRF1,CHD4
NRF1,HIVEP2
NRF1,DAB2
NRF1,RAI14
NRF1,MLXIP
NRF1,EDA2R
NRF1,ARNT2
NRF1,NRIP1
NRF1,GATA3
NRF1,FOXJ2
NRF1,VEZF1
NRF1,FHL2
NRF1,PKNOX2
NRF1,ARHGAP29
NRF1,ATP13A3
NRF1,PDGFRA
NRF1,NPAS2
NRF1,NSD1
NRF1,SATB1
NRF1,ZBTB10
NRF1,MSX2
NRF1,EPHA4
NRF1,SMARCD1
NRF1,ITGA6
NRF1,SERPINE2
NRF1,BCL3
NRF1,ZFP276
NRF1,MTA3
NRF1,RERE
NRF1,ANKRD54
NRF1,GPX3
NRF1,PHF2
NRF1,ESRRB
NRF1,TFE3
NRF1,SPARC
NRF1,HNF1B
NRF1,PBXIP1
POU5F1,DIDO1
POU5F1,RBM14
POU5F1,NOTCH1
POU5F1,TRP53BP1
POU5F1,ETV1
POU5F1,TFE3
POU5F1,LRPAP1
POU5F1,ANKRD6
POU5F1,FOXH1
POU5F1,NANOG
POU5F1,SHROOM3
POU5F1,ESRRA
POU5F1,WWTR1
POU5F1,POLR2A
POU5F1,SFI1
POU5F1,RBPJ
POU5F1,PHC1
POU5F1,IL33
POU5F1,POU6F1
POU5F1,SOCS2
POU5F1,ETV5
POU5F1,FUBP3
POU5F1,BCAT1
POU5F1,ZFP148
POU5F1,BRCA1
POU5F1,NOTCH2
POU5F1,KLF3
POU5F1,POU2F1
POU5F1,TET2
POU5F1,NFE2L1
POU5F1,MSH6
POU5F1,HDLBP
POU5F1,MKRN1
POU5F1,ASH2L
POU5F1,ZFHX3
POU5F1,PURA
POU5F1,KNTC1
POU5F1,RARA
POU5F1,CST3
POU5F1,2410141K09RIK
POU5F1,RARG
POU5F1,NR5A2
POU5F1,FOXJ3
POU5F1,POLR3B
POU5F1,ASS1
POU5F1,L3MBTL2
POU5F1,CHD7
POU5F1,CIC
POU5F1,HMCES
POU5F1,GLS
POU5F1,HMGXB4
POU5F1,INTS12
POU5F1,ZEB2
POU5F1,ODC1
POU5F1,XRCC5
POU5F1,GSTA4
POU5F1,PDK1
POU5F1,SERTAD2
POU5F1,PCBP2
POU5F1,TFAP4
POU5F1,MLXIPL
POU5F1,SRSF1
POU5F1,POLR2E
POU5F1,SMARCA5
POU5F1,KHDRBS1
POU5F1,ING1
POU5F1,MARC2
POU5F1,EIF4A2
POU5F1,ANXA5
POU5F1,MYCN
POU5F1,TFRC
POU5F1,POU4F1
POU5F1,ELF1
POU5F1,ZFP335
POU5F1,TCF4
POU5F1,FRRS1
POU5F1,CDC42SE2
POU5F1,AIP
POU5F1,TUBB2B
POU5F1,TADA3
POU5F1,POLR2J
POU5F1,KDM5B
POU5F1,EP400
POU5F1,SMARCA4
POU5F1,P4HA1
POU5F1,GLIPR2
POU5F1,MAML3
POU5F1,LAMC1
POU5F1,TAF5
POU5F1,PIAS1
POU5F1,ASXL1
POU5F1,CENPB
POU5F1,ZFP398
POU5F1,ZFP768
POU5F1,ZFP276
POU5F1,SMAD2
POU5F1,CNOT8
POU5F1,STAT4
POU5F1,POLR1B
POU5F1,MAPK8
POU5F1,BARD1
POU5F1,MCM4
POU5F1,CALD1
POU5F1,ADAM19
POU5F1,FUS
POU5F1,PRDM14
POU5F1,RNF14
POU5F1,RB1
POU5F1,ILF3
POU5F1,HSP90AA1
POU5F1,RBL1
POU5F1,MAML1
POU5F1,TSPAN9
POU5F1,DNMT1
POU5F1,DDB1
POU5F1,CITED2
POU5F1,OPLAH
POU5F1,RAD54B
POU5F1,HNRNPK
POU5F1,ELAVL2
POU5F1,TMED2
POU5F1,MED31
POU5F1,MCM7
POU5F1,HDGF
POU5F1,NFX1
POU5F1,NRF1
POU5F1,PODXL
POU5F1,ATP6V0A1
POU5F1,PHF12
POU5F1,ARID1A
POU5F1,ELP2
POU5F1,SLC6A6
POU5F1,TCF7L2
POU5F1,HDAC4
POU5F1,MGST3
POU5F1,HIST1H2BK
POU5F1,MLLT1
POU5F1,AMOTL2
POU5F1,RFX7
POU5F1,GNPDA1
POU5F1,THRAP3
POU5F1,MBD2
POU5F1,BRWD1
POU5F1,ELF3
POU5F1,CALCOCO1
POU5F1,ATF7
POU5F1,PHF20
POU5F1,EZH2
POU5F1,TMF1
POU5F1,GTF2H4
POU5F1,ZFAND3
POU5F1,EZH1
POU5F1,MEF2A
POU5F1,SMARCD1
POU5F1,SMURF1
POU5F1,PTPN14
POU5F1,POLR3F
POU5F1,FRMD4A
POU5F1,CDKN1A
POU5F1,SLC5A11
POU5F1,ELF2
POU5F1,HTT
POU5F1,ARL6IP5
POU5F1,ASNS
POU5F1,NEDD4
POU5F1,HIST1H1D
POU5F1,CALU
POU5F1,FXR2
POU5F1,RBFOX2
POU5F1,HSPA5
POU5F1,KPNA2
POU5F1,HSPB1
POU5F1,PREB
POU5F1,LAMB2
POU5F1,MCM3
POU5F1,LRP2
POU5F1,SRSF3
POU5F1,SMAD7
POU5F1,ETV4
POU5F1,TRRAP
POU5F1,CTBP1
POU5F1,AATF
POU5F1,XRCC6
POU5F1,ZBTB10
POU5F1,BNIP3
POU5F1,EWSR1
POU5F1,MKX
POU5F1,BCAM
POU5F1,NRG1
POU5F1,MAFK
POU5F1,BTAF1
POU5F1,SMARCC1
POU5F1,ESPL1
POU5F1,POLR2B
POU5F1,RUVBL1
POU5F1,PAX6
POU5F1,HSPH1
POU5F1,CRIP2
POU5F1,ARHGAP29
POU5F1,SMURF2
POU5F1,TULP3
POU5F1,HIF1A
POU5F1,TCF12
POU5F1,RBBP4
POU5F1,EED
POU5F1,GTF2I
POU5F1,MME
POU5F1,XAB2
POU5F1,PMS1
POU5F1,COIL
POU5F1,KRBA1
POU5F1,TCERG1
POU5F1,NAA15
POU5F1,SALL4
POU5F1,YEATS2
POU5F1,KLF13
POU5F1,HMGXB3
POU5F1,TPD52
POU5F1,ZFPM1
POU5F1,KLF9
POU5F1,PHF14
POU5F1,NCOA3
POU5F1,TRIM24
POU5F1,NCOR1
POU5F1,NFXL1
POU5F1,ERF
POU5F1,SFPQ
POU5F1,SND1
POU5F1,RELA
POU5F1,SUZ12
POU5F1,TSG101
POU5F1,SMARCAD1
POU5F1,HES1
POU5F1,DPPA4
POU5F1,P4HB
POU5F1,TRIM13
POU5F1,KLF6
POU5F1,E2F6
POU5F1,BRD7
POU5F1,SIN3B
POU5F1,ATM
POU5F1,TFEB
POU5F1,ZBTB43
POU5F1,EP300
POU5F1,RRBP1
POU5F1,GTF3C1
POU5F1,FOXP1
POU5F1,SRRT
POU5F1,CTNNBIP1
POU5F1,TBL1X
POU5F1,GBX2
POU5F1,ANKS1
POU5F1,SMARCA2
POU5F1,MEIS1
POU5F1,TEAD1
POU5F1,APOBEC3
POU5F1,ETS1
POU5F1,RUNX1
POU5F1,PGA5
POU5F1,SGK1
POU5F1,HIF3A
POU5F1,PMM1
POU5F1,CNOT2
POU5F1,LAMA1
POU5F1,HSF2
POU5F1,POLR1E
POU5F1,NR2C1
POU5F1,ZMYM2
POU5F1,TOP2A
POU5F1,GSR
POU5F1,ETV6
POU5F1,KLF4
POU5F1,KAT6B
POU5F1,ZHX3
POU5F1,CRAMP1L
POU5F1,CCNB1
POU5F1,PARVB
POU5F1,FGFR3
POU5F1,TEAD4
POU5F1,FDPS
POU5F1,ULK1
POU5F1,CTNNBL1
POU5F1,RCC2
POU5F1,MLXIP
POU5F1,MYO6
POU5F1,FIZ1
POU5F1,MYH9
POU5F1,GABBR1
POU5F1,PRDM1
POU5F1,ATF1
POU5F1,STXBP2
POU5F1,RCOR2
POU5F1,TLE1
POU5F1,PATZ1
POU5F1,UBE2C
POU5F1,APBB1
POU5F1,ZFP36L1
POU5F1,RYBP
POU5F1,PDIA6
POU5F1,TAF6L
POU5F1,TIMELESS
POU5F1,IFITM1
POU5F1,CREB5
POU5F1,UHRF1
POU5F1,LY6G6E
POU5F1,DPPA2
POU5F1,ZBTB38
POU5F1,NFIB
POU5F1,MEF2D
POU5F1,SMARCB1
POU5F1,TAF6
POU5F1,EFEMP2
POU5F1,NUP210
POU5F1,GDPD5
POU5F1,VEGFA
POU5F1,SNAI1
POU5F1,CHD4
POU5F1,DAB2
POU5F1,ATP13A3
POU5F1,RERE
POU5F1,KEAP1
POU5F1,ITGA6
POU5F1,SCMH1
POU5F1,EYA1
POU5F1,RANBP17
POU5F1,B2M
POU5F1,PHLDB2
POU5F1,BMI1
POU5F1,PFKP
POU5F1,ORC2
POU5F1,FBLIM1
POU5F1,AGAP3
POU5F1,MEF2C
POU5F1,TOP2B
POU5F1,E2F2
POU5F1,HIVEP2
POU5F1,PITX1
POU5F1,UBP1
POU5F1,AU018091
POU5F1,BTBD11
POU5F1,PROX1
POU5F1,RAD51
POU5F1,LDLRAP1
POU5F1,FOXO3
POU5F1,EBF1
POU5F1,PRDM5
POU5F1,EDA2R
POU5F1,DDX58
POU5F1,MITF
POU5F1,PLOD2
POU5F1,CLCN5
POU5F1,KANK2
POU5F1,BCL3
POU5F1,TPM4
POU5F1,ZFP592
POU5F1,CKAP4
POU5F1,LOXL2
POU5F1,MEN1
POU5F1,AMPD2
POU5F1,REST
POU5F1,GLIS2
POU5F1,FN1
POU5F1,ZFP296
POU5F1,BMP6
POU5F1,HDAC5
POU5F1,GLI2
POU5F1,WDR45
POU5F1,UBTF
POU5F1,PDGFRA
POU5F1,KLF8
POU5F1,EPS8
POU5F1,GLDC
POU5F1,ZDHHC15
POU5F1,EGR1
POU5F1,APP
POU5F1,MED15
POU5F1,NID1
POU5F1,TINAGL1
POU5F1,PDCD11
POU5F1,VEZF1
POU5F1,TRPS1
POU5F1,P4HA2
POU5F1,MAN1A2
POU5F1,JARID2
POU5F1,HSPG2
POU5F1,CNOT6L
POU5F1,GATA3
POU5F1,CRY1
POU5F1,LAMB1
POU5F1,HDAC11
POU5F1,CBX6
POU5F1,ZBTB39
POU5F1,DNMT3A
POU5F1,MAPK11
POU5F1,RAI14
POU5F1,SATB1
POU5F1,MYD88
POU5F1,HCFC1
POU5F1,TET1
POU5F1,AIRE
POU5F1,CUX1
POU5F1,TCF7
POU5F1,POLR1C
POU5F1,SERPINE2
POU5F1,TFAP2C
POU5F1,COTL1
POU5F1,SIN3A
POU5F1,MTA3
POU5F1,KAT2B
POU5F1,PKNOX2
POU5F1,IGFBP2
POU5F1,RASGRP2
POU5F1,TBX18
POU5F1,ALPL
POU5F1,OVOL1
POU5F1,RBPMS2
POU5F1,PDCD4
POU5F1,NSD1
POU5F1,CSF1
POU5F1,TNK2
POU5F1,HDAC7
POU5F1,CAR2
POU5F1,AKT1
POU5F1,LAMA5
POU5F1,GATA6
POU5F1,GRIN1
POU5F1,PLOD1
POU5F1,FGF10
POU5F1,HS3ST1
POU5F1,TEAD3
POU5F1,COL27A1
POU5F1,GAS6
POU5F1,CUX2
POU5F1,SRGN
POU5F1,DMRT1
POU5F1,RNF157
POU5F1,HOPX
POU5F1,ELK1
POU5F1,SPOCK1
POU5F1,HSF2BP
POU5F1,TOX3
POU5F1,BMP4
POU5F1,VILL
POU5F1,EPHA4
POU5F1,ADAM23
POU5F1,EPAS1
POU5F1,CEMIP
PRDM14,HMGXB4
